"product_id","total_orders","total_qty","total_sales","total_discount","total_profit"
"OFF-ST-10000563","12","50","1426.3080000000002","1.2","-12.792000000000007"
"FUR-CH-10001891","6","17","1420.504","0.7","229.39219999999997"
"TEC-AC-10002926","8","30","1409.718","0.4","554.889"
"TEC-AC-10003628","15","52","1409.53","1.4","536.2212000000001"
"OFF-ST-10004804","10","31","1400.2559999999999","1.2","-179.6652"
"TEC-AC-10000420","4","21","1399.7999999999997","0.2","429.7386"
"FUR-CH-10003535","8","28","1396.442","1.4000000000000001","-20.7332"
"TEC-MA-10003626","2","6","1396.21","0.8","139.621"
"TEC-PH-10002352","1","5","1394.95","0","362.687"
"TEC-MA-10002178","2","4","1391.4","1","-55.656"
"TEC-PH-10004434","3","12","1386.69","0.2","228.39600000000002"
"TEC-PH-10001750","8","24","1385.79","1","229.64520000000002"
"OFF-AP-10002311","10","26","1383.0810000000001","2.1","381.20739999999995"
"TEC-MA-10004212","1","8","1379.92","0","648.5624"
"FUR-BO-10003893","2","16","1368.2620000000002","0.47","-103.482"
"OFF-ST-10003656","5","16","1363.0579999999998","0.8","-126.70680000000002"
"TEC-MA-10003230","1","3","1362.9","0.3","-19.47"
"OFF-EN-10003001","4","18","1360.476","0.2","559.3068"
"OFF-EN-10002230","6","19","1359.666","0.8","514.4909"
"TEC-MA-10003183","3","11","1343.916","0.8999999999999999","463.9710000000001"
"FUR-CH-10003968","6","22","1341.5220000000002","0.8","-32.6508"
"TEC-PH-10001061","4","15","1339.866","0.6000000000000001","229.97699999999998"
"TEC-PH-10002890","10","35","1339.104","1.4","167.388"
"FUR-FU-10004188","5","13","1329.9","0","345.774"
"FUR-FU-10003708","6","24","1322.1699999999998","0.8","172.246"
"OFF-PA-10001878","7","30","1320.5700000000002","0.4","542.9010000000001"
"FUR-BO-10002598","5","19","1320.228","0.2","362.7078"
"OFF-AP-10000179","3","12","1320.166","0.30000000000000004","417.0244"
"FUR-CH-10002372","7","19","1311.8760000000002","1.2000000000000002","-42.1096"
"TEC-PH-10004389","3","11","1310.296","0.2","284.73740000000004"
"FUR-FU-10003773","5","20","1304.128","0.8","-111.32800000000003"
"FUR-TA-10004175","3","6","1296.028","1","-177.3512"
"OFF-BI-10002867","6","26","1291.248","1.4000000000000001","451.9368"
"OFF-ST-10000129","3","12","1287.948","0.2","48.8532"
"TEC-MA-10004241","2","4","1286.85","0.5","360.318"
"TEC-PH-10001305","6","32","1283.538","1","154.8084"
"OFF-ST-10002554","9","29","1281.4419999999998","1","-108.58019999999999"
"OFF-PA-10001289","8","37","1279.08","0.8","547.6788"
"FUR-FU-10004071","4","13","1268.922","0.2","106.09019999999998"
"FUR-CH-10002758","2","7","1268.696","0.5","73.194"
"OFF-EN-10003296","5","14","1266.72","0","570.024"
"FUR-FU-10004017","7","21","1264.5819999999999","0.4","222.875"
"TEC-PH-10001809","5","10","1259.58","0.8","134.95499999999998"
"TEC-AC-10001539","4","17","1247.844","0.2","377.55280000000005"
"OFF-AP-10000026","6","27","1243.788","1.2","74.99310000000001"
"FUR-CH-10003846","4","13","1242.054","0.30000000000000004","139.3524"
"OFF-ST-10001837","8","31","1240.04","0.4","259.12559999999996"
"OFF-LA-10003510","11","43","1233.412","1","524.5054"
"TEC-AC-10002473","11","49","1231.6919999999996","1.4","411.22619999999995"
"FUR-TA-10004147","4","13","1231.56","0.8","96.2856"
"TEC-PH-10003437","4","21","1229.836","1","127.483"
"TEC-AC-10001314","8","27","1229.7540000000001","0.6000000000000001","-11.997600000000006"
"OFF-PA-10003228","5","25","1222.75","0","574.6925"
"TEC-PH-10000673","5","25","1221.812","0.6000000000000001","376.94199999999995"
"OFF-BI-10000632","11","38","1219.821","4.1000000000000005","329.04779999999994"
"OFF-BI-10001597","12","47","1217.1060000000002","4.3999999999999995","215.55480000000003"
"TEC-MA-10002210","2","10","1212.705","1.1","-1057.23"
"OFF-AP-10001242","8","20","1207.2","1.8","80.47999999999998"
"FUR-FU-10002918","5","18","1200.936","0.8","-256.5636"
"OFF-ST-10002974","7","30","1193.818","0.6000000000000001","278.848"
"OFF-ST-10001469","7","24","1187.56","0.6000000000000001","-30.228799999999996"
"FUR-FU-10000965","6","24","1184.232","0.6","448.76159999999993"
"TEC-AC-10001465","9","34","1184.0320000000002","0.6000000000000001","319.61600000000004"
"OFF-BI-10003718","2","12","1180.704","0.4","413.2464"
"OFF-AR-10002135","5","25","1166.44","0.2","310.89"
"TEC-PH-10000455","3","10","1159.9","0","336.371"
"TEC-AC-10001552","5","25","1154.664","0.4","47.28150000000001"
"TEC-PH-10002789","3","12","1154.326","1","-212.14640000000003"
"TEC-AC-10003610","6","20","1139.81","0.2","515.914"
"TEC-PH-10001700","7","22","1135.028","1.4","75.2286"
"OFF-ST-10000675","7","34","1125.148","0.4","260.95300000000003"
"TEC-PH-10001051","4","14","1119.888","0.8","125.9874"
"TEC-PH-10002170","6","19","1119.84","0.8","162.3768"
"FUR-BO-10001519","5","22","1119.195","0.85","147.09420000000003"
"FUR-FU-10004091","8","39","1117.4279999999999","1","322.9506"
"OFF-ST-10000532","6","31","1115.92","0.6000000000000001","233.18880000000004"
"FUR-FU-10000723","9","33","1115.64","1.6","-125.19960000000002"
"FUR-FU-10001979","6","28","1114.384","0.4","288.4288"
"OFF-AR-10002671","1","8","1113.024","0.2","111.3024"
"TEC-PH-10002726","7","26","1112.788","1.2","430.418"
"TEC-AC-10004353","7","21","1108.8","1.2","275.31000000000006"
"OFF-PA-10000474","12","34","1105.7279999999998","1","467.09919999999994"
"OFF-PA-10001125","9","41","1102.888","1","404.28900000000004"
"OFF-BI-10000977","13","47","1100.48","4.300000000000001","328.928"
"OFF-BI-10004593","8","34","1100.3999999999999","2.9000000000000004","138.33599999999998"
"OFF-PA-10003302","7","32","1098.64","0.4","497.57759999999996"
"OFF-PA-10004071","10","21","1098.504","0.6000000000000001","492.66240000000005"
"OFF-PA-10000806","5","20","1097.208","0.2","526.212"
"OFF-BI-10004224","8","36","1089.9360000000001","4.1","-242.20800000000003"
"FUR-TA-10004152","5","16","1088.64","1.6","-104.832"
"FUR-CH-10001190","3","10","1087.92","0.6000000000000001","-149.589"
"TEC-AC-10004568","8","41","1086.0120000000002","0.6000000000000001","156.4641"
"TEC-PH-10004922","5","19","1085.238","0.6000000000000001","130.6305"
"OFF-BI-10002735","10","39","1073.903","1.7","364.71529999999996"
"OFF-AP-10001293","7","30","1073.676","1","188.50799999999998"
"OFF-ST-10001418","5","20","1073.248","0.6000000000000001","-121.96000000000001"
"OFF-AR-10001953","7","27","1073.112","0.8","206.2662"
"OFF-ST-10000877","4","20","1072.626","0.2","254.334"
"FUR-BO-10004690","2","9","1072.344","0.3","-78.36359999999999"
"TEC-PH-10002398","3","12","1070.3039999999999","0.6000000000000001","133.78799999999998"
"FUR-BO-10000330","3","10","1064.624","0.3","24.196"
"OFF-ST-10003692","6","21","1053.032","0.6000000000000001","151.65949999999998"
"OFF-ST-10003282","4","18","1051.776","0.2","277.2864"
"FUR-FU-10002253","7","27","1047.7359999999999","0.8","340.5142"
"OFF-AP-10004540","4","13","1042.08","0","291.7824"
"TEC-PH-10004531","7","24","1041.81","1.4","153.30919999999998"
"OFF-BI-10002082","10","47","1041.664","3.7","259.584"
"FUR-TA-10003469","5","12","1040.625","1.9000000000000001","-357.97499999999997"
"TEC-AC-10000580","4","14","1039.87","0.4","43.1946"
"TEC-MA-10004552","1","4","1035.8","0","269.308"
"TEC-MA-10003176","2","3","1029.6","0.4","115.83"
"OFF-AP-10001564","3","6","1023.3520000000001","0.8","-9.303200000000004"
"OFF-PA-10000482","6","28","1016.7919999999999","0.2","453.7624"
"FUR-BO-10001918","3","10","1014.174","0.8500000000000001","-418.548"
"TEC-MA-10002937","1","3","1007.979","0.3","43.1991"
"TEC-AC-10002942","6","17","1007.4000000000001","1","33.809999999999995"
"FUR-TA-10000849","4","13","1007.262","1.9","-586.8396"
"OFF-PA-10002377","14","52","1004.6519999999999","1.2","415.28399999999993"
"FUR-FU-10004904","4","19","1002.936","1.2","-267.44960000000003"
"FUR-FU-10000747","7","23","1002.3639999999999","0.2","124.6058"
"TEC-PH-10001918","3","9","1000.7280000000001","0.6000000000000001","100.0728"
"OFF-ST-10000604","7","30","980.232","0.2","198.132"
"OFF-PA-10003641","9","40","970.7839999999999","0.8","400.976"
"FUR-CH-10003761","2","8","969.252","0.3","204.3288"
"FUR-CH-10001802","3","10","967.84","0.6000000000000001","12.097999999999999"
"OFF-PA-10001815","5","20","960.8","0","461.18399999999997"
"OFF-PA-10001497","5","19","956.3040000000001","0.4","423.7416"
"OFF-ST-10001713","6","20","953.8199999999999","0.6000000000000001","-63.587999999999994"
"OFF-AP-10001563","7","26","952.168","1.9000000000000001","55.3812"
"FUR-FU-10003553","5","17","949.026","1","247.572"
"OFF-AP-10001271","6","19","948.2279999999998","0.2","241.13539999999998"
"OFF-EN-10001453","5","16","939.0919999999999","0.2","421.9816"
"OFF-AP-10003287","6","22","937.848","1.4","130.4832"
"OFF-ST-10001476","5","29","937.464","0.4","185.7173"
"FUR-BO-10001601","3","10","935.1972","0.79","-125.74080000000001"
"OFF-AP-10002578","7","21","929.48","1","169.26320000000004"
"TEC-AC-10001767","6","25","927.768","0.6000000000000001","37.9905"
"FUR-CH-10003956","4","16","922.74","0.6000000000000001","-133.4424"
"FUR-TA-10004442","3","5","917.9200000000001","1.1","-415.9325"
"TEC-MA-10002859","2","11","917.8979999999999","0.2","393.2563"
"TEC-PH-10003885","5","15","910.662","0.6000000000000001","207.86849999999998"
"TEC-PH-10000215","6","27","908.7","0.2","219.83550000000002"
"TEC-PH-10002262","4","18","904.5519999999999","0.6000000000000001","133.30239999999998"
"FUR-CH-10002304","7","44","901.5060000000001","1.2","44.166"
"OFF-BI-10001670","11","40","901.03","4.6","147.03"
"TEC-AC-10000158","9","27","899.7500000000001","0.6000000000000001","132.0833"
"OFF-ST-10003442","9","34","899.3040000000001","0.6000000000000001","197.39440000000002"
"TEC-AC-10000358","6","24","888.9660000000001","0.2","196.02839999999998"
"TEC-AC-10002323","11","44","884.0000000000001","1.2","38.012"
"TEC-PH-10001433","4","11","882.1020000000001","1","58.46489999999999"
"FUR-CH-10001797","4","26","881.192","0.6000000000000001","170.8512"
"OFF-PA-10002254","7","37","881.092","0.4","354.0196"
"OFF-PA-10003039","6","32","879.8319999999999","0.6000000000000001","334.58400000000006"
"OFF-AR-10003373","7","32","873.636","0.8","149.94320000000002"
"OFF-ST-10003479","7","25","872.256","0.6000000000000001","-52.569"
"OFF-AP-10004708","9","30","867.7680000000001","2.4000000000000004","57.09"
"FUR-FU-10001290","4","21","867.2599999999999","0.2","266.072"
"OFF-PA-10001144","5","17","865.488","0.2","375.0448"
"OFF-ST-10003123","10","26","858.8819999999998","0.2","201.0716"
"FUR-BO-10004409","6","17","858.8580000000001","1.47","-9.937199999999992"
"OFF-PA-10000062","5","17","857.3760000000001","0.2","380.87280000000004"
"FUR-BO-10000711","2","12","851.76","0","229.9752"
"OFF-ST-10003994","4","16","849.312","0.4","-47.184"
"TEC-PH-10004093","7","23","846.216","1.4000000000000001","95.19929999999998"
"TEC-PH-10002115","4","15","844.672","0.6000000000000001","112.18299999999999"
"OFF-BI-10001543","8","30","842.166","2.1999999999999997","280.72200000000004"
"FUR-FU-10001473","14","57","839.6759999999999","2.2","176.3247"
"OFF-BI-10002133","8","42","834.6000000000001","4.1000000000000005","-82.17599999999999"
"TEC-PH-10003555","9","41","832.238","1.2","-91.50020000000002"
"FUR-TA-10001857","4","11","828.0965000000001","1.05","-216.2545"
"OFF-ST-10002790","5","13","827.12","0.6000000000000001","-104.1285"
"FUR-BO-10000112","1","9","825.174","0.3","-117.882"
"OFF-AP-10002439","3","16","823.252","1","-17.03280000000001"
"FUR-FU-10001185","5","28","822.738","0.2","311.7744"
"FUR-CH-10004540","6","32","815.864","1.6","15.083200000000001"
"OFF-AP-10001391","2","9","812.1600000000001","0","235.52639999999997"
"TEC-PH-10002538","6","24","803.692","0.6000000000000001","157.7056"
"FUR-CH-10004754","7","31","803.4639999999999","1","125.0166"
"FUR-BO-10003894","3","14","802.074","0.6","106.47"
"TEC-AC-10001714","7","23","789.8219999999999","0.8","211.8159"
"FUR-FU-10003930","2","14","786.9","0.8","147.9372"
"OFF-EN-10003055","7","22","783.608","0.6000000000000001","299.85"
"OFF-BI-10001524","14","67","780.4559999999999","5.600000000000001","49.512800000000006"
"TEC-PH-10003931","6","17","779.87","1.4000000000000001","14.997499999999999"
"TEC-AC-10004510","12","50","778.736","0.8","42.53600000000001"
"FUR-FU-10003268","6","20","775.6120000000001","0.4","135.932"
"TEC-AC-10001109","9","28","773.742","0.8","286.7044"
"OFF-AP-10000240","5","16","770.1120000000001","0.8","162.57919999999996"
"OFF-PA-10000157","10","39","767.232","0.2","354.2454000000001"
"FUR-CH-10002774","7","19","764.6999999999999","1.5","76.9798"
"FUR-FU-10002116","5","15","763.6679999999999","1.2","-222.7365"
"TEC-AC-10003023","5","14","759.936","0.6000000000000001","78.36840000000001"
"OFF-AP-10001469","5","20","759.1220000000001","0.4","166.84"
"OFF-PA-10002581","6","30","755.9119999999999","1","244.74200000000002"
"FUR-BO-10002268","3","16","754.7336","1.22","-294.7672"
"OFF-BI-10001989","10","43","753.1819999999999","2.1","284.06919999999997"
"TEC-PH-10002085","4","14","752.2860000000001","0.6000000000000001","68.6296"
"FUR-BO-10002824","3","6","748.8608","0.52","24.156800000000004"
"TEC-PH-10001819","6","19","746.8340000000001","0.6000000000000001","302.3328"
"TEC-PH-10003171","7","18","746.17","0.6000000000000001","163.618"
"OFF-PA-10003892","4","16","743.432","0.2","328.6752"
"TEC-PH-10002923","10","25","739.8","1.5999999999999999","64.7325"
"OFF-AP-10002191","5","15","737.7540000000001","1.1","89.97"
"FUR-BO-10003660","3","4","729.2339999999999","0.7","48.6156"
"TEC-PH-10003174","2","7","727.944","0.4","90.993"
"FUR-BO-10000468","6","21","723.842","1.0999999999999999","-133.10920000000002"
"TEC-MA-10001681","2","6","723.51","1.4","-506.457"
"OFF-PA-10001954","4","33","721.744","0.2","314.73519999999996"
"TEC-AC-10001772","6","45","718.65","0","280.2735"
"TEC-PH-10001198","4","12","709.92","0.8","79.866"
"OFF-ST-10003058","6","30","709.5","0","205.755"
"TEC-AC-10000865","4","12","708","0","120.36"
"FUR-CH-10003606","3","6","705.32","0.5","151.3232"
"OFF-AR-10004022","6","22","705.208","0.6000000000000001","111.538"
"OFF-BI-10003984","7","44","704.6909999999999","3.3999999999999995","39.3714"
"TEC-MA-10001695","1","6","703.71","0.7","-938.28"
"FUR-FU-10004845","3","14","702.44","0.2","123.96"
"TEC-PH-10001924","5","13","699.9000000000001","1.2000000000000002","17.497500000000002"
"OFF-BI-10003007","7","29","698.04","2","90.74520000000001"
"FUR-CH-10002044","2","7","694.194","0.5","-158.48579999999998"
"OFF-AP-10003842","6","24","693.952","0.30000000000000004","143.7472"
"TEC-PH-10002564","8","27","689.77","1.2","122.959"
"TEC-PH-10000562","2","9","688.138","0.4","-31.077199999999998"
"FUR-CH-10000553","5","23","685.588","0.6000000000000001","115.73539999999998"
"OFF-PA-10003129","4","14","684.74","0","321.8278"
"OFF-ST-10002276","5","9","683.5519999999999","0.4","120.872"
"FUR-FU-10001215","4","17","681.454","0.6","256.1922"
"FUR-FU-10004973","12","51","678.2399999999999","3.6","120.95280000000001"
"OFF-AP-10002734","1","3","675.12","0","290.3016"
"FUR-FU-10004006","6","17","673.87","0.4","72.0785"
"OFF-AR-10004010","5","20","671.808","0.4","153.95600000000002"
"OFF-BI-10004492","7","26","669.4960000000001","1.9","234.3236"
"OFF-BI-10003364","9","32","667.993","1.7","182.6042"
"OFF-AP-10003040","5","25","665.676","1","43.706"
"OFF-AP-10002867","4","15","664.832","1","-78.01600000000002"
"OFF-BI-10004330","7","33","661.942","2.8999999999999995","-9.24499999999999"
"OFF-BI-10000666","8","29","653.9839999999999","2.0999999999999996","210.864"
"FUR-TA-10001676","9","22","653.121","2.8","-148.3962"
"OFF-ST-10004950","11","43","652.6239999999999","1.4","39.8392"
"OFF-PA-10001357","5","14","651.4399999999999","0.2","302.728"
"FUR-BO-10003450","3","14","649.376","0.7","-97.4064"
"TEC-MA-10001856","1","2","649","0.5","-272.58"
"OFF-AP-10001124","1","8","647.84","0","168.4384"
"OFF-LA-10002762","8","51","639.03","0","300.3441"
"FUR-TA-10004767","4","12","638.8199999999999","0.8","34.0704"
"FUR-FU-10001876","7","22","636.6080000000001","1","179.28959999999995"
"OFF-EN-10001434","4","12","632.52","0","309.9348"
"TEC-AC-10003590","5","25","626.538","0.4","212.298"
"TEC-PH-10004080","4","13","625.508","1.2000000000000002","-10.878400000000003"
"OFF-PA-10001736","5","18","623.7439999999999","0.2","285.6464"
"TEC-AC-10002550","8","27","619.4159999999999","0.8","9.148499999999997"
"OFF-AR-10001044","9","27","618.562","0.8","120.33370000000001"
"TEC-PH-10001527","7","15","618.48","0.4","-6.442499999999999"
"OFF-PA-10004039","5","12","615.78","0.6000000000000001","273.18240000000003"
"OFF-PA-10004475","4","12","615.552","0.2","279.1968"
"OFF-ST-10000943","7","35","614.058","0.8","127.446"
"OFF-ST-10000777","5","17","611.712","0.4","149.5296"
"OFF-BI-10002854","8","36","611.0539999999999","2.8999999999999995","106.51399999999997"
"OFF-EN-10002831","3","17","610.98","0","274.941"
"TEC-PH-10003092","6","19","607.068","1.5999999999999999","-13.337100000000005"
"TEC-PH-10002597","2","5","604.752","0.2","132.2895"
"OFF-PA-10004327","5","13","603.54","0.2","279.736"
"FUR-CH-10002780","2","8","600.4680000000001","0.30000000000000004","47.3096"
"TEC-MA-10004626","2","6","600","0.5","218.4"
"TEC-PH-10001448","5","13","599.88","0.4","-23.995200000000004"
"OFF-ST-10000934","5","16","598.308","0.4","-57.372"
"TEC-MA-10003674","1","3","597.132","0.4","49.761"
"OFF-PA-10002923","6","13","597.0679999999999","0.4","278.95799999999997"
"TEC-PH-10003357","4","10","596.622","1","45.894000000000005"
"OFF-PA-10002222","6","27","593.84","0.2","260.8328"
"TEC-AC-10001114","4","15","591.852","0.2","183.95399999999998"
"TEC-PH-10000675","3","9","590.328","0.6000000000000001","44.2746"
"OFF-PA-10001790","5","14","586.088","0.6000000000000001","236.35680000000002"
"OFF-BI-10003982","10","48","583.637","3.7","55.2482"
"TEC-AC-10000991","4","13","582.6759999999999","0.2","57.3278"
"OFF-ST-10000676","2","7","581.58","0.2","-56.2194"
"FUR-FU-10001986","4","14","581.172","1","81.568"
"TEC-MA-10001016","2","6","575.82","0.8","67.179"
"OFF-PA-10003790","6","26","575.568","0.4","254.89440000000002"
"FUR-FU-10004748","4","12","575.46","0.6","107.41919999999999"
"OFF-LA-10001474","4","20","573.9639999999999","0.2","244.24"
"OFF-AR-10002240","4","16","573.648","0.2","126.8064"
"OFF-PA-10002319","6","16","573.648","0.6000000000000001","257.36640000000006"
"TEC-PH-10000011","5","34","571.7139999999999","0.8","218.29079999999996"
"TEC-AC-10004595","2","4","571.2","0","119.952"
"OFF-EN-10002504","7","24","570.78","0.8","225.05039999999997"
"OFF-BI-10003876","5","19","569.24","1.3","162.64"
"OFF-AR-10003903","4","14","565.386","0.2","140.9368"
"TEC-AC-10003280","8","21","563.812","0.8","66.2779"
"FUR-FU-10003975","5","13","563.03","0","56.303000000000004"
"OFF-AP-10000159","3","15","558.74","0.4","101.003"
"TEC-AC-10000057","5","19","557.814","0.2","107.6641"
"TEC-AC-10002006","6","39","556.452","0.6000000000000001","126.1611"
"OFF-BI-10001765","6","22","554.24","1.8","157.95839999999998"
"OFF-EN-10000927","4","19","552.706","0.6000000000000001","177.6555"
"TEC-AC-10001874","3","11","551.908","0.4","89.985"
"FUR-FU-10002759","8","36","551.448","2.2","91.10879999999999"
"TEC-AC-10004901","4","13","549.89","0.6000000000000001","120.9758"
"OFF-AP-10004336","4","12","546.816","0.8","61.5168"
"FUR-FU-10001602","6","17","546.192","1","17.447799999999997"
"TEC-PH-10001468","1","3","546.06","0","163.818"
"OFF-BI-10002794","7","22","545.034","3.5","85.23840000000001"
"TEC-AC-10003399","6","15","543.6","0","228.31199999999998"
"OFF-PA-10001019","8","32","543.456","0.8","204.59520000000003"
"TEC-PH-10001552","10","52","542.984","1.2","95.20160000000001"
"FUR-BO-10002853","4","9","540.804","0.7","-12.290999999999997"
"OFF-PA-10003656","4","21","538.152","0.2","239.0028"
"TEC-AC-10003116","8","32","536.05","0.6000000000000001","189.57000000000002"
"FUR-FU-10004018","8","36","536.04","0","144.7308"
"OFF-AR-10004602","7","25","533.368","0.4","119.548"
"TEC-AC-10001013","6","19","533.078","0.4","160.2163"
"OFF-BI-10003684","9","44","532.158","3.8","48.378000000000014"
"FUR-FU-10003535","6","21","531.9480000000001","0.8","192.2142"
"OFF-AR-10002067","6","27","531.712","0.2","135.30880000000002"
"OFF-PA-10004353","5","28","527.472","0.4","236.5632"
"OFF-BI-10002429","9","46","526.6120000000001","5.8","-201.51279999999997"
"OFF-AR-10003582","8","20","523.59","0.6000000000000001","118.22999999999999"
"OFF-ST-10003641","3","7","520.08","0.2","-20.488"
"FUR-TA-10001866","2","4","519.941","0.5","-39.4438"
"OFF-ST-10000636","7","32","518.94","0.2","4.6872"
"OFF-ST-10001321","9","35","518.112","0.4","124.131"
"OFF-LA-10003923","9","37","518","0.6000000000000001","244.2"
"OFF-ST-10001590","10","40","517.632","0.6000000000000001","118.624"
"OFF-PA-10002120","3","10","516.624","0.2","236.32799999999997"
"TEC-PH-10004912","3","11","516.53","0.4","87.37049999999999"
"OFF-AP-10002350","8","29","516.216","0.6000000000000001","122.8368"
"TEC-PH-10004896","5","20","515.828","0.8","83.97200000000001"
"OFF-AP-10001154","3","11","515.79","0","201.1581"
"FUR-FU-10004952","4","13","514.556","0.6","23.538200000000003"
"FUR-FU-10000758","5","23","513.712","1","123.9264"
"OFF-PA-10000176","8","30","512.19","0.8","216.258"
"OFF-AR-10001955","8","28","511.872","0.8","123.00800000000001"
"FUR-FU-10003623","5","21","508.728","0.6000000000000001","99.5808"
"TEC-MA-10001031","1","3","506.28","0.2","177.198"
"OFF-BI-10001510","7","33","504.24","2.3000000000000003","88.24199999999999"
"TEC-AC-10002335","4","16","503.856","0.4","50.3856"
"TEC-AC-10000023","5","24","503.28","0","181.1808"
"OFF-PA-10003823","3","18","501.876","0.2","195.17399999999998"
"OFF-PA-10000659","7","39","501.39200000000005","0.6000000000000001","221.8404"
"FUR-FU-10003039","6","14","500.308","1","101.7868"
"TEC-AC-10003289","5","26","499.74999999999994","0.4","99.55019999999999"
"OFF-PA-10003134","4","12","499.616","0.6000000000000001","199.84640000000002"
"TEC-PH-10000193","4","12","496.584","0.4","88.28160000000001"
"OFF-AR-10004042","6","30","496.24799999999993","0.4","113.27399999999999"
"OFF-BI-10000778","4","15","496.0179999999999","2.9000000000000004","-411.332"
"TEC-PH-10000439","4","15","495.876","0.4","69.98249999999999"
"TEC-AC-10002600","2","9","495.6","0.2","16.107"
"TEC-AC-10000927","4","17","491.836","0.2","32.989000000000004"
"TEC-PH-10003095","7","27","491.68","1.2","195.355"
"OFF-PA-10000167","6","18","489.4839999999999","0.6000000000000001","182.782"
"FUR-BO-10004360","2","4","489.37919999999997","0.32","-70.8312"
"OFF-EN-10004483","7","32","488.90399999999994","0.4","223.14079999999998"
"TEC-PH-10000141","3","11","488.326","1","-48.83259999999999"
"FUR-FU-10000076","6","27","487.512","0.4","180.01980000000003"
"OFF-BI-10004001","8","42","487.344","2.8","100.87679999999999"
"OFF-ST-10004180","5","11","483.70399999999995","0.4","-7.4416"
"OFF-ST-10002370","6","24","483.414","0.4","118.92840000000001"
"TEC-PH-10001615","5","17","481.23400000000004","0.2","131.3247"
"OFF-ST-10002583","7","16","480.7039999999999","0.6000000000000001","-18.1888"
"TEC-MA-10002790","1","2","479.988","0.4","55.9986"
"TEC-AC-10004420","1","4","479.72","0","52.7692"
"FUR-FU-10004460","2","14","479.33799999999997","0.2","127.2996"
"TEC-AC-10003038","13","57","477.93","0.8","64.70849999999999"
"TEC-PH-10001300","5","24","477.65999999999997","0.4","115.64399999999999"
"OFF-ST-10000107","4","18","477.3","0.2","67.71"
"OFF-AR-10000588","9","26","476.15999999999997","0.6000000000000001","94.4384"
"TEC-PH-10000586","3","8","475.128","0.4","89.74640000000001"
"TEC-AC-10001284","5","24","469.402","0.2","150.3748"
"FUR-FU-10000305","3","7","468.468","0.2","51.105599999999995"
"TEC-PH-10004522","3","11","467.91999999999996","0.6000000000000001","-14.622499999999995"
"FUR-FU-10000193","6","20","467.712","1.5999999999999999","-129.92"
"TEC-PH-10003215","4","18","467.22","0.6000000000000001","192.27899999999997"
"TEC-AC-10001267","5","18","467.22","0.6000000000000001","143.76000000000002"
"FUR-FU-10002878","6","17","467.072","0.4","162.0512"
"OFF-BI-10004230","5","20","466.29","1.9999999999999998","107.07400000000001"
"OFF-BI-10001658","12","34","466.004","5.800000000000001","8.472800000000003"
"TEC-MA-10002930","3","14","465.64500000000004","0.8999999999999999","36.916"
"OFF-AP-10002892","7","22","464.19599999999997","0.4","110.304"
"FUR-FU-10003374","2","11","463.79600000000005","0.2","73.0232"
"OFF-ST-10001228","9","36","462.32800000000003","0.6000000000000001","90.03760000000001"
"TEC-AC-10004855","4","16","461.868","0.6000000000000001","-58.7832"
"OFF-AR-10001615","7","25","460.288","0.4","93.24799999999999"
"OFF-ST-10001328","8","31","459.096","0.4","112.91279999999999"
"OFF-SU-10000898","7","36","458.70000000000005","0.6000000000000001","103.41599999999998"
"OFF-PA-10000241","6","16","458.504","0.6000000000000001","185.88"
"OFF-ST-10001558","11","31","457.968","1","30.043999999999997"
"FUR-FU-10001095","8","24","455.4560000000001","1.7999999999999998","61.4336"
"FUR-FU-10000629","8","34","455.06999999999994","0.4","183.1312"
"TEC-PH-10004006","3","11","453.41999999999996","0","122.42339999999999"
"OFF-AP-10002495","3","8","452.96500000000003","0.30000000000000004","105.48499999999999"
"OFF-BI-10000315","7","35","451.962","2.6","106.344"
"TEC-MA-10002109","2","4","449.97","0.5","47.9968"
"OFF-ST-10003638","5","21","449.664","0.2","90.63539999999999"
"OFF-AP-10002403","4","14","448.90199999999993","1.2000000000000002","-7.041599999999995"
"OFF-SU-10002573","8","26","448.76800000000003","0.2","129.722"
"TEC-MA-10003246","1","4","447.968","0.2","139.99"
"OFF-AR-10002956","6","23","444.60200000000003","0.6000000000000001","69.9918"
"OFF-ST-10002485","8","22","443.99600000000004","0.8","-34.72839999999999"
"OFF-PA-10001977","4","9","443.84000000000003","0.4","184.1936"
"TEC-AC-10002217","7","25","443.67999999999995","0.6000000000000001","1.88"
"TEC-PH-10003589","7","29","442.5539999999999","1.2","171.2648"
"FUR-FU-10000222","5","19","441.72799999999995","1.2000000000000002","28.257599999999996"
"TEC-AC-10003063","6","18","440","0.2","84.5"
"FUR-FU-10001588","4","18","437.70000000000005","0.6","138.3132"
"OFF-AR-10002987","7","24","436.47999999999996","0.6000000000000001","155.54559999999998"
"OFF-AP-10000358","9","41","436.12800000000004","1.2000000000000002","58.28020000000001"
"FUR-FU-10001861","6","24","434.56000000000006","0.8","197.10399999999998"
"OFF-BI-10000069","7","38","433.78899999999993","2.6999999999999997","125.7838"
"OFF-EN-10004773","4","15","433.71999999999997","0.4","196.72299999999998"
"OFF-AP-10004859","8","35","432.432","1.3","60.424"
"OFF-AR-10000937","2","13","431.28999999999996","0.2","165.206"
"OFF-ST-10004507","10","27","428.75000000000006","0.8","90.7235"
"TEC-PH-10000149","5","26","426.92999999999995","1","43.092000000000006"
"FUR-FU-10004270","16","51","426.56000000000006","2.8000000000000003","116.7148"
